,Unnamed: 0,exp_id,agent_id,env_name,exp_seed,num_episodes,time_limit,episode_step_limit,policy_id,discount,c_init,c_base,truncated,action_selection,extra_particles_prop,step_limit,epsilon,other_policy_dist,meta_policy_dict,num_sims,search_time_mean,search_time_std,update_time_mean,update_time_std,reinvigoration_time_mean,reinvigoration_time_std,policy_calls_mean,policy_calls_std,inference_time_mean,inference_time_std,search_depth_mean,search_depth_std,episode_returns_mean,episode_returns_std,episode_returns_max,episode_returns_min,episode_discounted_returns_mean,episode_discounted_returns_std,episode_discounted_returns_max,episode_discounted_returns_min,episode_steps_mean,episode_steps_std,episode_times_mean,episode_times_std,episode_dones,num_outcome_LOSS,num_outcome_DRAW,num_outcome_WIN,num_outcome_NA,belief_size
10,0,14,0,LBF5x5-n2-f3-static-v2,0,100,7200,None,baposgmcp_512,0.99,1.25,20000,False,pucb,0.0625,50,0.01,"{1: {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic2-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic3-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic4-v0': 0.25}}","{(-1, 'LBF5x5-n2-f3-static-v2/heuristic1-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic2-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic3-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic4-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}}",512,1.4059413582544895,0.7506237754935164,0.3654729649970798,0.0738513510875612,0.279272829397279,0.0548786760143192,6804.99538704508,3350.7165490968123,0.0163455290278018,0.0091181927745494,8.376728536198103,6.9903840741482615,0.5470436507936507,0.2967919267215161,1.25,0.0,0.5279635223550815,0.2816852204659826,1.193830678953495,0.0,16.05,16.60925946573176,33.279020476341245,51.5170902817308,1.0,0,0,0,100,
11,1,14,1,LBF5x5-n2-f3-static-v2,0,100,7200,None,LBF5x5-n2-f3-static-v2/heuristic3-v0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,0.353468253968254,0.3039957280675102,1.1111111111111112,0.0,0.334846791786646,0.2861109327405299,1.0569747530790754,0.0,16.05,16.60925946573176,33.279020476341245,51.5170902817308,1.0,0,0,0,100,
12,0,119,0,LBF5x5-n2-f3-static-v2,0,100,7200,None,baposgmcp_ucb_512,0.99,1.25,20000,False,ucb,0.0625,50,0.01,"{1: {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic2-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic3-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic4-v0': 0.25}}","{(-1, 'LBF5x5-n2-f3-static-v2/heuristic1-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic2-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic3-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic4-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}}",512,1.1023104557206127,0.5407667353139065,0.2888610032495857,0.0435626251205399,0.2542018536957834,0.0418658536932987,7850.771490343085,3630.929210271711,0.0134687407138675,0.0069682817056041,3.171261656365041,0.4699414142110024,0.5341845238095239,0.2899069965036849,1.375,0.0,0.4787940305075105,0.2589779547865359,1.2206916194857829,0.0,23.29,13.624459622311631,35.48908423900604,35.63319832692936,1.0,0,0,0,100,
13,1,119,1,LBF5x5-n2-f3-static-v2,0,100,7200,None,LBF5x5-n2-f3-static-v2/heuristic4-v0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,0.4448988095238092,0.2977813080102934,1.3333333333333333,0.0,0.3817767645380276,0.2654263928579813,1.2131572417793186,0.0,23.29,13.624459622311631,35.48908423900604,35.63319832692936,1.0,0,0,0,100,
14,0,59,0,LBF5x5-n2-f3-static-v2,0,100,7200,None,POMetaRollout_pucb_32,0.99,1.25,20000,False,pucb,0.0625,50,0.01,"{1: {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic2-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic3-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic4-v0': 0.25}}","{(-1, 'LBF5x5-n2-f3-static-v2/heuristic1-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic2-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic3-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic4-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}}",32,0.0945687694462973,0.057890799209973,0.207592777797073,0.0686137984369492,0.2025594921809182,0.0684184586418863,1035.6111710732898,266.1254014131256,0.0024890317857559,0.0006411417665966,0.9361689370109368,0.1449103502840215,0.5820138888888888,0.2835614194306722,1.375,0.0,0.5477021212395529,0.272200375357007,1.2901030575781078,0.0,16.08,11.411993690849991,4.939528560638427,4.0154376123497135,1.0,0,0,0,100,
15,1,59,1,LBF5x5-n2-f3-static-v2,0,100,7200,None,LBF5x5-n2-f3-static-v2/heuristic4-v0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,0.4023670634920636,0.2748102904687377,1.3333333333333333,0.0,0.3566888069328595,0.2413819736035863,1.1716676979316143,0.0,16.08,11.411993690849991,4.939528560638427,4.0154376123497135,1.0,0,0,0,100,
16,0,87,0,LBF5x5-n2-f3-static-v2,0,100,7200,None,POMetaRollout_ucb_512,0.99,1.25,20000,False,ucb,0.0625,50,0.01,"{1: {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic2-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic3-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic4-v0': 0.25}}","{(-1, 'LBF5x5-n2-f3-static-v2/heuristic1-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic2-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic3-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic4-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}}",512,1.0180822526637114,0.5075219730988471,0.3165795969568467,0.04247967259378,0.2788133500832171,0.0391381040550264,7158.264698809311,3530.811170698262,0.0127397915738977,0.0063105485060071,0.9661003879917012,0.1138535890489437,0.5333630952380953,0.3010275368270517,1.375,0.0,0.475850900955419,0.2604464630406849,1.2277866416219845,0.0,26.01,15.128446714715954,37.01901154279709,33.92343643237148,1.0,0,0,0,100,
17,1,87,1,LBF5x5-n2-f3-static-v2,0,100,7200,None,LBF5x5-n2-f3-static-v2/heuristic4-v0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,0.4649226190476188,0.3133359734159996,1.3333333333333333,0.0,0.3933944117889558,0.2791672695880339,1.187935398671848,0.0,26.01,15.128446714715954,37.01901154279709,33.92343643237148,1.0,0,0,0,100,
18,0,1,0,LBF5x5-n2-f3-static-v2,0,100,7200,None,baposgmcp_8,0.99,1.25,20000,False,pucb,0.0625,50,0.01,"{1: {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic2-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic3-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic4-v0': 0.25}}","{(-1, 'LBF5x5-n2-f3-static-v2/heuristic1-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic2-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic3-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic4-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}}",8,0.0192698420105891,0.0144873765882563,0.2218786690874167,0.0722488030914135,0.2207150527955076,0.0724211887790971,716.825647402527,221.28512515286653,0.0017862771153034,0.0005729466371399,1.9909537848574983,1.4481267643424305,0.5367261904761904,0.2788019971004075,1.3333333333333333,0.0,0.5086286602310914,0.2682102131443195,1.2472202476471967,0.0,23.2,16.746940019000487,5.817404241561889,5.290016149562345,1.0,0,0,0,100,
19,1,1,1,LBF5x5-n2-f3-static-v2,0,100,7200,None,LBF5x5-n2-f3-static-v2/heuristic2-v0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,0.3763333333333334,0.3273884343541379,1.3333333333333333,0.0,0.3276446008545819,0.279098233486404,1.2123001464154126,0.0,23.2,16.746940019000487,5.817404241561889,5.290016149562345,1.0,0,0,0,100,
20,0,39,0,LBF5x5-n2-f3-static-v2,0,100,7200,None,POMeta_512,0.99,1.25,20000,False,pucb,0.0625,50,0.01,"{1: {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic2-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic3-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic4-v0': 0.25}}","{(-1, 'LBF5x5-n2-f3-static-v2/heuristic1-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic2-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic3-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic4-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}}",,1.4881865569101412e-05,7.226822403106297e-07,0.4526971168211616,0.0502692572389267,0.3612256452890006,0.0281088866695263,975.7305380193984,87.04436117251035,0.0025018584378999,0.0001838130766652,0.0,0.0,0.7171309523809524,0.2695692273941866,1.375,0.1875,0.6827521950248935,0.2658078585897649,1.3248225104651212,0.173014630205235,12.13,9.04063603957155,5.189927682876587,2.906340409292369,1.0,0,0,0,100,512
21,1,39,1,LBF5x5-n2-f3-static-v2,0,100,7200,None,LBF5x5-n2-f3-static-v2/heuristic4-v0,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,0.3122857142857143,0.2832399982434301,1.1111111111111112,0.0,0.2809901827417327,0.2503918640320502,0.9929307268942996,0.0,12.13,9.04063603957155,5.189927682876587,2.906340409292369,1.0,0,0,0,100,None
22,0,29,0,LBF5x5-n2-f3-static-v2,0,100,7200,None,POMeta_32,0.99,1.25,20000,False,pucb,0.0625,50,0.01,"{1: {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic2-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic3-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic4-v0': 0.25}}","{(-1, 'LBF5x5-n2-f3-static-v2/heuristic1-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic2-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic3-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic4-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}}",,1.534363630168471e-05,7.751492742290801e-06,0.194402556758431,0.0649047697258508,0.1884809837084087,0.0642134243881772,524.439327520229,183.57659388301377,0.0013430040400114,0.0004572540800434,0.0,0.0,0.691267857142857,0.2915389412255476,1.5,0.0,0.6517241875927192,0.2840918159733924,1.199132568564679,0.0,14.44,11.851008395912984,2.334328594207764,1.655649907550736,1.0,0,0,0,100,32
23,1,29,1,LBF5x5-n2-f3-static-v2,0,100,7200,None,LBF5x5-n2-f3-static-v2/heuristic2-v0,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,0.2767797619047619,0.2414949060805545,1.1666666666666663,0.0,0.2410192506828854,0.200038721977752,0.7657143188485478,0.0,14.44,11.851008395912984,2.334328594207764,1.655649907550736,1.0,0,0,0,100,None
24,0,122,0,LBF5x5-n2-f3-static-v2,0,100,7200,None,baposgmcp_ucb_1024,0.99,1.25,20000,False,ucb,0.0625,50,0.01,"{1: {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic2-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic3-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic4-v0': 0.25}}","{(-1, 'LBF5x5-n2-f3-static-v2/heuristic1-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic2-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic3-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic4-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}}",1024,2.0453125294508623,0.9543649176841618,0.3505673848860441,0.1088012340597971,0.2496750874600198,0.0672809159307754,14224.127462407916,6730.617932609598,0.0232461731928554,0.0119671113876355,3.001773495910046,0.7575836281828843,0.3631904761904762,0.2760127947436167,1.2000000000000002,0.0,0.3339981149688062,0.2427065769679897,1.0233120763369152,0.0,22.04,18.21588317924772,48.82631939411164,52.091434356527664,1.0,0,0,0,100,
25,1,122,1,LBF5x5-n2-f3-static-v2,0,100,7200,None,LBF5x5-n2-f3-static-v2/heuristic3-v0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,0.5312857142857144,0.321271800491234,1.3333333333333333,0.0,0.4973517715441492,0.3034141847143796,1.274519432934,0.0,22.04,18.21588317924772,48.82631939411164,52.091434356527664,1.0,0,0,0,100,
26,0,13,0,LBF5x5-n2-f3-static-v2,0,100,7200,None,baposgmcp_512,0.99,1.25,20000,False,pucb,0.0625,50,0.01,"{1: {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic2-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic3-v0': 0.25, 'LBF5x5-n2-f3-static-v2/heuristic4-v0': 0.25}}","{(-1, 'LBF5x5-n2-f3-static-v2/heuristic1-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic2-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic3-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}, (-1, 'LBF5x5-n2-f3-static-v2/heuristic4-v0'): {'LBF5x5-n2-f3-static-v2/heuristic1-v0': 1.0}}",512,1.494511764706118,0.908758009865024,0.3631494734120831,0.0781220013217598,0.2808284102509243,0.0599457355955425,7252.435047446725,4042.537636445834,0.0167467868861001,0.0095488552244705,9.145303233094324,8.347516734829455,0.7248769841269841,0.2660921209535998,1.375,0.1875,0.6880230774815089,0.2588769169916745,1.2810857893023295,0.1747622527325606,12.39,10.016880752010575,27.95107505559921,39.0369406157108,1.0,0,0,0,100,
27,1,13,1,LBF5x5-n2-f3-static-v2,0,100,7200,None,LBF5x5-n2-f3-static-v2/heuristic2-v0,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,0.3048253968253968,0.276636134526793,1.3333333333333333,0.0,0.2744022456887976,0.246982444792344,1.2123001464154126,0.0,12.39,10.016880752010575,27.95107505559921,39.0369406157108,1.0,0,0,0,100,
